3;0;0;0;0;2;0;5;0;0;8;0;0;0;0;0;0;3;0;0;0;0;0;0;7;0;0;2;0;0;0;1;0;5;7;0;0;0;0;5;3;0;2;0;0;0;7;0;2;0;0;8;0;9;0;9;3;0;5;0;0;0;0;8;0;6;9;0;3;0;0;0;5;0;0;0;0;0;0;0;0;317462958482795163659381724234819576968537241175246839793154682826973415541628397
0;0;9;0;0;3;0;0;0;0;0;0;4;6;0;0;0;0;0;0;3;8;0;5;7;0;0;4;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;5;7;3;8;0;2;0;0;0;0;2;0;4;8;0;0;0;0;6;0;0;0;0;9;0;7;0;8;5;7;3;0;0;0;0;249173658578462193613895742431927865826514379957386214792648531364251987185739426
2;0;0;0;6;7;0;0;0;0;0;0;0;2;0;0;9;0;7;0;0;5;0;0;0;0;0;0;0;8;0;7;0;0;2;0;0;0;7;6;0;0;9;5;0;5;4;9;0;3;0;0;0;7;8;0;0;0;0;2;5;0;0;0;0;0;3;0;0;0;0;9;0;0;3;0;0;8;0;0;0;294867315185423796736519248618975423327684951549231867861792534472356189953148672
0;0;9;3;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;3;0;0;0;3;0;0;9;4;0;0;0;0;0;4;0;0;5;0;6;0;0;8;0;0;1;0;9;0;3;0;1;0;4;0;0;0;0;4;0;2;0;5;0;1;0;0;8;0;6;0;0;3;0;0;2;689315274735624819124897635563789421917432586248561397391246758472958163856173942
7;9;0;0;0;0;0;0;2;8;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;2;0;0;0;0;7;0;0;0;9;7;0;0;0;3;3;0;0;0;0;6;4;8;0;9;0;8;0;0;0;0;0;0;0;4;0;3;8;0;0;0;0;2;3;0;0;0;0;0;0;0;794563812861492735523817964189234657456978123372156489918725346645389271237641598
6;1;0;8;5;0;4;0;0;2;0;0;0;0;4;1;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;6;0;5;0;4;0;0;0;9;0;0;0;8;0;0;9;0;0;0;3;0;4;0;0;5;0;0;8;0;0;1;0;0;0;0;1;0;0;9;6;0;0;0;0;0;0;2;8;0;617859432258734169934621875821346957473592618569187324395268741782413596146975283
0;9;0;0;0;3;4;5;0;3;0;0;0;0;0;0;0;7;0;6;5;7;0;0;0;0;0;0;0;2;0;0;0;0;0;9;5;0;0;0;0;9;0;0;0;0;4;0;0;0;0;0;0;0;7;0;0;9;5;6;0;0;4;0;1;0;0;0;2;9;0;0;0;0;6;0;3;4;0;2;0;197283456384695217265741893832517649571469382649328571728956134413872965956134728
5;8;0;0;3;0;0;1;0;3;1;0;7;5;0;9;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;7;0;0;9;0;0;0;0;0;0;0;0;5;8;1;0;7;0;0;0;0;0;0;3;0;0;0;8;0;6;0;0;5;0;0;1;0;0;0;0;5;4;0;9;3;0;0;586934712312758946974261853263895471791643528458127639149376285637582194825419367
4;0;9;0;8;7;0;0;0;6;0;0;9;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;4;0;9;6;0;1;0;0;0;7;6;0;0;5;0;0;6;0;0;0;2;5;1;0;0;5;2;0;0;8;0;0;9;8;0;7;0;0;0;0;0;439687512651923784827415639264539178578142963193876425746398251315264897982751346
0;0;7;8;0;0;0;0;0;2;0;5;6;0;0;0;0;1;0;3;0;0;0;0;0;4;2;0;0;0;0;0;6;0;0;0;0;4;0;0;3;0;6;0;0;0;0;0;0;1;8;0;0;0;7;0;0;3;0;0;0;0;8;0;0;0;0;0;0;0;2;0;6;0;4;1;7;0;3;0;0;417829563295643871836751942578296134142537689963418257729365418351984726684172395
0;2;0;0;4;1;0;6;7;0;0;0;2;0;0;0;0;0;0;4;1;0;0;7;0;0;0;0;0;6;8;2;0;0;0;0;0;7;9;0;3;0;1;0;0;3;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;8;2;0;1;0;7;3;0;7;3;0;0;0;0;0;0;9;523941867697258341841367925416829573279536184358174692164793258982415736735682419
2;6;0;0;0;5;0;0;4;4;0;0;1;0;7;0;0;0;0;0;5;8;0;0;6;0;0;0;0;0;0;0;0;0;1;5;0;7;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;7;0;4;0;5;0;0;0;7;2;0;0;4;0;0;0;8;0;0;1;0;0;6;0;268395174439167582715842639943628715876451923521973846692784351157236498384519267
2;3;0;0;6;0;0;0;0;6;0;9;7;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;5;0;7;8;9;0;0;0;6;3;9;0;0;0;0;0;0;4;0;0;2;0;0;0;0;8;0;0;3;0;0;0;0;5;0;7;0;0;0;4;0;0;0;0;0;0;0;0;9;0;8;238164579649753182175928634312547896856391247794682351981436725527819463463275918
3;0;5;0;0;0;0;0;1;0;0;8;0;0;2;6;0;0;0;0;0;0;0;0;0;8;9;0;0;7;0;9;5;0;0;2;9;0;0;2;0;0;0;3;8;1;0;0;8;0;0;0;6;0;0;0;0;0;0;9;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;7;5;1;0;9;0;365984271498172653271563489687395142954216738123847965536429817719638524842751396
0;4;0;0;0;0;1;0;0;1;3;0;2;0;0;0;8;0;0;0;0;9;0;3;0;0;0;0;0;0;0;0;0;0;4;5;5;0;0;0;3;0;0;0;6;4;0;0;0;9;6;8;0;0;0;2;0;0;0;0;0;0;4;0;0;0;8;6;5;9;0;0;0;0;0;3;0;0;0;0;0;249658173136247589857913462963781245581432796472596831628179354314865927795324618
1;0;0;0;6;0;0;0;0;2;0;0;0;3;0;5;0;9;0;0;6;5;0;2;8;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;9;0;0;0;0;0;0;2;8;0;3;7;0;0;7;6;0;0;0;9;8;0;0;0;1;0;0;0;0;0;0;0;0;0;7;9;1;0;6;195867324278431569346592871934715682782346915561928437417653298629184753853279146
0;4;0;0;0;1;6;0;5;0;0;0;0;0;5;0;0;2;2;0;0;7;0;9;0;0;0;0;0;3;0;0;2;0;7;1;0;0;0;0;3;0;0;0;9;0;0;0;0;0;0;0;6;0;0;6;0;5;0;0;0;4;0;5;0;0;0;0;4;2;0;0;1;0;0;0;9;0;0;0;3;748321695391465782256789134683952471417638529925147368862513947539874216174296853
9;8;0;5;7;0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;8;9;0;0;0;3;7;0;0;9;0;0;6;1;6;0;1;0;0;0;0;0;0;2;9;0;1;0;0;0;0;0;0;0;0;0;3;0;0;2;7;0;3;2;0;0;0;0;1;6;5;0;0;6;0;0;0;0;9;983571642715426938426389175374295861651748293298163754169834527832957416547612389
9;0;0;0;0;0;4;3;0;0;8;0;0;0;9;0;0;0;0;0;0;0;0;2;0;8;7;0;0;3;0;0;0;0;0;0;0;7;0;0;8;0;5;2;0;0;1;0;0;0;4;0;0;9;0;0;0;4;0;0;0;0;0;0;0;5;0;2;3;0;0;8;4;0;8;0;0;0;2;5;0;967815432284739165351642987543297816679381524812564379126458793795123648438976251
0;0;0;2;0;0;6;0;0;0;6;1;4;0;0;0;0;0;3;0;0;8;0;0;1;0;9;0;3;0;9;0;0;0;7;0;0;0;0;0;2;0;8;0;0;6;8;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;1;0;0;0;6;0;0;0;4;0;0;0;0;3;0;0;2;598231647761459328324867159235918476147625893689374215873542961912786534456193782
0;0;0;0;0;0;0;9;6;7;0;0;0;0;0;0;0;0;9;0;0;0;0;0;5;0;0;0;5;0;1;0;3;0;8;7;1;3;0;0;2;0;0;0;0;0;0;2;8;9;0;0;3;0;3;0;0;0;0;0;7;0;5;0;0;0;0;0;0;1;6;0;0;1;0;7;4;0;0;0;0;521374896764958312983612574459163287138427659672895431396281745247539168815746923
0;0;7;0;0;0;0;0;0;0;0;0;4;1;0;0;0;3;5;3;0;0;2;0;0;0;0;8;0;0;0;4;5;7;3;0;0;0;1;0;7;0;0;6;0;0;5;0;0;0;0;2;0;0;1;8;0;7;0;0;0;4;0;4;7;2;0;0;0;5;0;0;6;0;5;0;0;0;0;0;0;917563482268417953534928176829645731341279865756831294183752649472396518695184327
0;4;6;8;5;0;0;0;0;1;0;0;0;6;0;0;0;7;0;9;0;0;0;2;4;0;0;0;6;0;0;9;0;0;0;0;2;0;0;0;4;0;0;0;0;0;8;0;0;0;0;0;0;0;4;7;0;5;0;0;9;2;0;0;0;2;9;7;0;0;0;8;0;0;8;4;0;0;0;5;6;746859231125364897893712465364198572217645389589237614471586923652973148938421756
0;0;2;6;0;0;4;5;0;1;0;0;0;0;0;0;0;2;0;9;6;7;0;0;1;0;0;0;0;0;0;3;0;9;2;0;6;0;9;0;0;0;7;0;0;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;4;0;2;0;0;0;0;0;0;0;3;0;4;0;0;0;832691457175483692496752183748536921659218734321947568263175849514829376987364215
0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;5;0;5;7;0;0;0;0;6;0;0;0;0;0;0;7;0;1;8;0;2;0;8;3;0;5;0;0;0;0;6;0;0;4;0;0;0;0;7;0;0;0;6;0;5;0;0;0;0;4;0;0;0;0;1;0;0;5;2;8;0;7;4;0;0;826513974491726358573984621945672183218395746367148295789461532634259817152837469
0;1;7;0;0;0;0;0;0;6;0;0;1;0;0;0;0;7;4;0;3;0;7;0;0;0;8;0;7;5;6;0;0;0;0;0;0;0;0;0;0;0;9;0;1;1;0;0;0;0;0;3;0;0;3;0;8;0;4;0;0;9;5;0;0;0;0;5;0;7;0;0;0;0;0;0;0;0;8;0;3;517486239689132547423579618975613482836724951142895376368247195291358764754961823
3;0;0;0;5;1;0;4;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;9;0;4;5;0;0;0;7;0;0;8;0;0;0;8;0;0;0;1;0;0;7;0;9;0;3;0;0;0;0;0;4;1;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;6;0;1;5;0;369751842842396571715284396451627938923845617678913425584132769136579284297468153
7;0;3;0;1;4;0;0;0;0;2;0;0;9;7;0;0;0;0;0;1;0;3;8;9;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;8;4;0;0;2;0;0;0;9;0;0;0;0;0;0;0;8;0;0;7;0;0;0;3;2;0;0;3;2;0;0;5;1;7;0;793514682528697431641238957265371894379486215184952763916723548857149326432865179
0;0;0;7;0;0;0;0;0;0;0;1;0;0;5;0;2;0;0;5;0;3;8;1;0;0;0;0;3;0;5;0;8;0;0;2;0;8;0;0;0;2;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;5;0;8;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;7;6;9;0;693724185871695324452381976139578462784162539265439718327956841916843257548217693
3;8;0;0;5;0;0;4;0;0;2;0;1;0;3;0;8;0;0;0;0;0;0;7;0;0;0;6;0;3;0;0;0;0;0;0;5;0;0;8;0;1;0;0;0;0;0;0;7;0;0;0;0;1;0;0;2;0;0;4;0;0;0;1;3;0;0;7;0;0;0;4;8;6;0;2;1;0;0;7;0;381652749427193685956487312613549827579821436248736591792364158135978264864215973
0;9;0;5;0;0;0;0;0;0;0;7;8;0;0;0;0;4;3;0;0;0;0;7;0;0;0;0;7;0;0;0;4;0;0;0;0;8;4;3;0;1;6;0;0;1;0;0;0;5;0;8;0;0;0;0;0;6;0;0;0;0;0;6;0;8;0;0;3;7;1;0;0;0;3;0;0;0;0;0;6;891542367267839154345167928576984231984321675132756849729615483658493712413278596
0;0;3;0;9;2;0;1;0;0;6;0;0;0;5;0;0;8;0;0;0;0;8;0;6;9;0;0;0;6;0;5;0;3;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;5;3;1;0;0;0;0;7;9;0;9;0;0;0;0;8;0;1;0;0;0;0;2;0;0;0;0;783692514269145738154387692816259347325714986947836125531468279492573861678921453
9;0;0;0;0;0;0;5;0;0;0;0;7;0;0;0;0;0;4;5;2;0;0;0;0;0;6;0;0;0;0;1;0;5;7;0;0;0;0;0;0;0;0;0;1;0;0;4;5;0;0;9;3;0;0;7;6;9;4;0;0;0;0;3;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;1;7;937624158861795243452831796698213574523479861714586932176942385385167429249358617
0;9;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;4;1;0;0;0;8;6;0;0;0;5;0;0;0;0;2;0;9;7;2;0;0;0;6;8;0;5;0;0;8;0;0;0;4;7;0;5;0;0;0;1;0;0;0;8;0;0;0;7;0;4;0;9;0;9;0;0;2;0;5;0;0;6;695471382837652914412398657154837269729146835368529471546913728281764593973285146
0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;8;0;0;1;9;0;0;0;0;7;0;5;3;0;0;0;0;4;9;0;4;0;0;8;0;1;0;1;0;0;9;0;0;0;5;3;0;0;7;0;3;0;0;0;0;6;0;0;8;7;4;9;0;0;0;0;0;0;0;6;0;8;0;273685149519423678846197325725361894934758216168942753487239561651874932392516487
0;0;0;1;0;0;0;2;6;9;0;0;0;8;0;3;0;7;0;1;0;0;0;2;9;0;8;0;0;0;0;7;6;0;0;0;0;0;0;3;0;0;5;8;1;0;2;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;1;0;2;0;0;0;0;6;0;0;3;0;358197426962584317714632958195876243476329581823415679681253794537948162249761835
0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;9;0;0;0;8;9;1;0;0;2;0;0;0;9;7;4;5;0;0;0;5;0;7;2;0;0;0;0;0;0;0;0;0;3;0;9;0;0;0;2;4;8;0;1;0;0;3;9;0;0;0;0;7;0;0;8;0;3;0;0;0;0;0;0;0;196582437253674891478913526389745162517269384642138975724891653961357248835426719
7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;8;0;0;0;1;0;0;0;2;5;0;0;0;0;0;6;1;0;2;2;0;6;7;0;0;0;5;4;0;0;9;0;0;0;8;0;0;9;0;0;2;0;0;0;0;6;0;2;0;0;0;0;4;8;0;5;0;7;0;4;9;0;0;0;751982643642357918398164725875436192216798354439521867984213576123675489567849231
0;6;9;0;0;2;0;0;1;0;2;1;0;5;0;0;0;0;7;0;0;0;0;1;0;0;9;0;4;0;0;0;0;0;9;0;0;0;0;0;0;0;3;0;0;0;7;0;0;0;6;0;0;0;0;1;2;0;3;0;0;0;0;4;0;0;0;0;0;7;0;0;0;5;0;0;2;9;4;0;0;569742831821953674734681259146378592985214367273596148612437985498165723357829416
4;0;5;0;0;0;0;0;2;0;3;2;0;0;0;0;1;8;0;0;7;0;0;0;0;9;4;0;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;4;0;1;0;0;7;2;0;0;0;0;0;0;0;0;5;4;0;7;0;0;4;8;0;3;1;0;0;0;465198732932547618817263594681472359294315867573986241156729483329854176748631925
0;0;0;0;2;0;0;0;0;3;4;8;0;7;0;2;5;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;7;0;5;0;0;0;3;0;1;8;0;6;7;0;6;0;0;8;0;2;0;0;2;4;0;5;0;0;0;0;8;0;0;0;0;0;0;0;0;617925438348176259295834167489567312163289745572341896756418923924753681831692574
1;0;0;0;0;0;3;0;0;3;0;0;0;2;5;0;0;0;9;4;5;0;0;0;0;0;0;0;0;0;8;0;3;0;0;6;0;0;0;0;9;0;1;0;0;0;0;0;0;0;1;0;0;5;0;3;4;0;0;0;0;0;0;0;6;0;2;3;0;0;8;0;0;8;0;5;0;9;0;0;2;126947358378125694945386217412853976857692143693471825234718569569234781781569432
0;0;0;0;0;0;0;0;0;9;0;0;0;0;6;0;0;0;0;0;8;0;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;8;0;5;0;0;6;0;1;5;0;0;0;2;7;0;0;0;0;0;8;0;9;1;0;0;0;0;0;3;0;0;0;0;0;3;1;2;0;0;0;376524198915836274248791563592473681431268957867159432723645819154987326689312745
0;0;0;4;0;0;0;6;0;0;0;8;0;7;0;0;0;0;5;0;0;1;0;3;0;0;0;3;0;0;0;0;5;6;0;4;0;0;0;0;0;1;0;0;0;7;6;0;2;0;0;1;8;5;0;0;0;8;0;0;0;5;0;2;0;0;0;0;0;8;4;1;0;0;0;0;0;6;0;0;3;913428567648579312572163498381795624425681739769234185137842956296357841854916273
0;0;1;0;7;0;0;9;3;0;0;8;0;0;5;0;0;0;3;7;0;0;0;4;8;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;5;0;0;4;0;0;9;5;0;0;0;0;0;7;0;8;0;0;0;0;0;1;6;7;4;0;1;8;0;3;0;0;451278693628935174379614825967841532514329768832756941195463287283597416746182359
0;0;0;0;0;0;6;0;3;0;8;0;0;2;0;0;0;0;0;7;0;9;0;0;0;5;0;0;0;4;7;9;0;0;0;0;0;0;3;8;0;0;7;0;0;0;0;7;6;0;2;8;0;0;0;0;0;0;4;8;0;3;0;0;2;8;0;0;0;5;0;0;0;0;0;2;0;0;0;0;9;549187623386425917172963458854791362263854791917632845791548236628319574435276189
